id_transaccion,fecha,mes,id_cliente,segmento_cliente,producto,categoria,precio_unitario,cantidad,metodo_pago,tienda,total_ticket
8977,2026-05-22,5,2116,Individual,Audífonos,Computo,1626.25,1,Tarjeta,Guadalajara,1626.25
8978,2026-09-07,9,3369,PyME,Teclado,Computo,1019.97,1,Tarjeta,Monterrey,1019.97
8979,2026-08-21,8,4598,PyME,Monitor,Accesorios,1379.97,3,Tarjeta,Guadalajara,4139.91
8980,2026-05-23,5,2634,PyME,Laptop,Computo,135.96,3,Efectivo,Guadalajara,407.88
8981,2026-09-12,9,1777,Individual,Monitor,Accesorios,1689.74,3,Tarjeta,CDMX,5069.22
8982,2026-08-19,8,4768,Individual,Tablet,Accesorios,611.67,2,Efectivo,Guadalajara,1223.34
8983,2026-08-27,8,2177,PyME,Tablet,Accesorios,1238.51,3,Tarjeta,Monterrey,3715.53
8984,2026-07-21,7,1417,Individual,Tablet,Accesorios,1345.71,4,Efectivo,CDMX,5382.84
8985,2026-01-13,1,2543,Empresa,USB,Computo,547.46,1,Efectivo,CDMX,547.46
8986,2026-09-19,9,2721,Individual,Teclado,Accesorios,531.61,1,Efectivo,CDMX,531.61
8987,2026-05-04,5,2088,PyME,Monitor,Computo,1889.47,1,Tarjeta,CDMX,1889.47
8988,2026-12-22,12,1255,Individual,Mouse,Computo,441.37,2,Tarjeta,Monterrey,882.74
8989,2026-10-12,10,1142,PyME,USB,Computo,897.4,1,Efectivo,Guadalajara,897.4
8990,2026-07-04,7,1195,PyME,Teclado,Computo,463.82,2,Efectivo,Monterrey,927.64
8991,2026-04-13,4,3498,Individual,USB,Computo,1702.26,2,Tarjeta,Guadalajara,3404.52
8992,2026-03-20,3,4052,Empresa,Tablet,Computo,68.49,1,Tarjeta,CDMX,68.49
8993,2026-05-07,5,4625,Empresa,Teclado,Computo,346.09,3,Tarjeta,Monterrey,1038.27
8994,2026-06-06,6,4201,Individual,Smartwatch,Accesorios,888.81,1,Tarjeta,Monterrey,888.81
8995,2026-04-12,4,4474,PyME,Monitor,Accesorios,510.68,4,Efectivo,Monterrey,2042.72
8996,2026-06-12,6,4986,PyME,Smartwatch,Accesorios,172.19,2,Efectivo,Monterrey,344.38
8997,2026-03-16,3,2325,Empresa,Smartwatch,Computo,1216.59,2,Efectivo,CDMX,2433.18
8998,2026-12-13,12,1360,Individual,Teclado,Computo,985.42,2,Efectivo,CDMX,1970.84
8999,2026-02-17,2,4410,Individual,Teclado,Computo,1063.45,2,Tarjeta,Monterrey,2126.9
9000,2026-11-08,11,2272,PyME,Teclado,Computo,371.07,1,Tarjeta,CDMX,371.07
9001,2026-11-01,11,3131,PyME,Smartwatch,Computo,26.04,1,Efectivo,Guadalajara,26.04
9002,2026-06-12,6,3736,Empresa,Monitor,Accesorios,495.16,1,Efectivo,CDMX,495.16
9003,2026-09-25,9,1247,Individual,Monitor,Accesorios,384.32,2,Efectivo,Guadalajara,768.64
9004,2026-06-20,6,2209,PyME,Monitor,Computo,1926.93,4,Tarjeta,CDMX,7707.72
9005,2026-08-07,8,4492,Empresa,Smartwatch,Accesorios,485.27,4,Tarjeta,Monterrey,1941.08
9006,2026-05-21,5,4905,,USB,Computo,1133.22,4,Tarjeta,Guadalajara,4532.88
9007,2026-04-12,4,2816,Individual,Tablet,Accesorios,1734.46,1,Tarjeta,Guadalajara,1734.46
9008,2026-07-26,7,2894,Empresa,Tablet,Accesorios,669.43,3,Efectivo,Monterrey,2008.29
9009,2026-06-19,6,3517,PyME,Monitor,Computo,1468.6,1,Efectivo,Guadalajara,1468.6
9010,2026-07-13,7,3977,,USB,Computo,415.76,1,Efectivo,Monterrey,415.76
9011,2026-04-24,4,2877,PyME,Audífonos,Accesorios,567.77,2,Efectivo,CDMX,1135.54
9012,2026-05-10,5,3251,Empresa,Laptop,Accesorios,1998.85,1,Efectivo,CDMX,1998.85
9013,2026-02-02,2,4821,Empresa,Tablet,Computo,1725.89,2,Efectivo,CDMX,3451.78
9014,2026-01-27,1,3029,Empresa,Tablet,Computo,458.22,3,Efectivo,Guadalajara,1374.66
9015,2026-04-26,4,2163,Individual,Monitor,Computo,1487.57,3,Efectivo,Monterrey,4462.71
9016,2026-02-03,2,2711,,Teclado,Computo,107.03,2,Tarjeta,Monterrey,214.06
9017,2026-02-12,2,2645,Individual,USB,Computo,611.56,1,Efectivo,Guadalajara,611.56
9018,2026-10-05,10,1894,Empresa,Smartwatch,Computo,456.74,3,Tarjeta,Monterrey,1370.22
9019,2026-01-05,1,2012,Individual,Tablet,Computo,195.56,2,Efectivo,Monterrey,391.12
9020,2026-08-05,8,3526,Empresa,Teclado,Computo,942.31,2,Efectivo,CDMX,1884.62
9021,2026-04-07,4,2140,,Mouse,Accesorios,1614.13,1,Tarjeta,Guadalajara,1614.13
9022,2026-11-08,11,1827,Empresa,Monitor,Computo,1668.0,3,Tarjeta,CDMX,5004.0
9023,2026-06-24,6,3015,PyME,Laptop,Accesorios,1250.8,1,Efectivo,Monterrey,1250.8
9024,2026-04-27,4,3403,Individual,Tablet,Accesorios,1412.24,3,Tarjeta,Guadalajara,4236.72
9025,2026-06-19,6,4725,PyME,Audífonos,Computo,1407.15,1,Efectivo,Monterrey,1407.15
9026,2026-05-24,5,1153,Individual,Laptop,Accesorios,124.37,3,Tarjeta,Monterrey,373.11
9027,2026-07-16,7,1219,PyME,Mouse,Computo,704.26,4,Tarjeta,CDMX,2817.04
9028,2026-02-10,2,1000,Individual,Smartwatch,Accesorios,118.09,4,Efectivo,CDMX,472.36
9029,2026-12-13,12,2161,PyME,Smartwatch,Accesorios,1349.44,1,Tarjeta,Monterrey,1349.44
9030,2026-06-02,6,2238,Individual,Laptop,Computo,587.51,4,Tarjeta,Guadalajara,2350.04
9031,2026-05-04,5,2442,Empresa,Tablet,Computo,760.07,4,Efectivo,CDMX,3040.28
9032,2026-09-02,9,3612,,Monitor,Computo,517.25,2,Tarjeta,Guadalajara,1034.5
9033,2026-05-21,5,2404,Individual,USB,Accesorios,363.48,4,Tarjeta,Monterrey,1453.92
9034,2026-10-03,10,1940,Empresa,Mouse,Computo,310.6,4,Efectivo,Guadalajara,1242.4
9035,2026-06-10,6,1647,PyME,Tablet,Computo,809.28,3,Tarjeta,CDMX,2427.84
9036,2026-09-26,9,2537,Individual,USB,Accesorios,1232.82,2,Tarjeta,Monterrey,2465.64
9037,2026-02-11,2,2427,Individual,Teclado,Accesorios,149.0,4,Efectivo,CDMX,596.0
9038,2026-10-03,10,3216,Empresa,Monitor,Accesorios,564.27,3,Efectivo,Guadalajara,1692.81
9039,2026-09-05,9,1874,PyME,Monitor,Accesorios,367.04,1,Tarjeta,CDMX,367.04
9040,2026-03-20,3,2052,Empresa,Mouse,Computo,408.94,2,Tarjeta,Guadalajara,817.88
9041,2026-03-06,3,2854,,USB,Accesorios,1808.91,2,Efectivo,CDMX,3617.82
9042,2026-04-21,4,2921,PyME,Audífonos,Computo,574.77,2,Efectivo,Guadalajara,1149.54
9043,2026-12-26,12,4111,PyME,Monitor,Computo,358.35,3,Efectivo,CDMX,1075.05
9044,2026-04-13,4,3984,Individual,Monitor,Computo,1204.91,4,Efectivo,CDMX,4819.64
9045,2026-06-05,6,3175,,Audífonos,Accesorios,520.62,3,Efectivo,CDMX,1561.86
9046,2026-01-03,1,4506,Individual,Laptop,Computo,1081.62,1,Efectivo,Guadalajara,1081.62
9047,2026-06-20,6,4636,Empresa,USB,Computo,738.37,2,Efectivo,Guadalajara,1476.74
9048,2026-07-12,7,4395,,Tablet,Accesorios,889.61,1,Tarjeta,Monterrey,889.61
9049,2026-12-03,12,2001,Empresa,Mouse,Accesorios,434.4,4,Tarjeta,Monterrey,1737.6
9050,2026-06-19,6,4852,PyME,Audífonos,Accesorios,264.9,4,Tarjeta,Guadalajara,1059.6
9051,2026-10-15,10,1249,Empresa,Laptop,Computo,1826.86,3,Tarjeta,Monterrey,5480.58
9052,2026-07-10,7,4739,,Audífonos,Computo,330.63,3,Efectivo,CDMX,991.89
9053,2026-01-25,1,1295,Empresa,Smartwatch,Accesorios,1822.46,4,Efectivo,Monterrey,7289.84
9054,2026-04-26,4,2642,PyME,Monitor,Accesorios,538.74,1,Tarjeta,Guadalajara,538.74
9055,2026-07-06,7,2252,Individual,Laptop,Computo,1160.61,3,Tarjeta,Guadalajara,3481.83
9056,2026-12-16,12,3196,Empresa,Laptop,Accesorios,506.78,1,Efectivo,Monterrey,506.78
9057,2026-10-15,10,3510,Individual,Monitor,Accesorios,1019.62,4,Efectivo,Guadalajara,4078.48
9058,2026-03-26,3,1829,Empresa,Teclado,Accesorios,518.68,3,Tarjeta,Monterrey,1556.04
9059,2026-03-02,3,1288,Individual,Teclado,Computo,101.12,2,Efectivo,CDMX,202.24
9060,2026-03-17,3,4764,PyME,Mouse,Computo,740.37,3,Tarjeta,Monterrey,2221.11
9061,2026-11-16,11,3288,PyME,Teclado,Computo,1656.34,2,Tarjeta,CDMX,3312.68
9062,2026-10-03,10,3251,Empresa,Audífonos,Accesorios,139.6,2,Efectivo,Monterrey,279.2
9063,2026-09-19,9,1797,Individual,Monitor,Accesorios,1626.22,3,Efectivo,Monterrey,4878.66
9064,2026-06-04,6,1195,Empresa,Audífonos,Computo,718.53,1,Efectivo,Guadalajara,718.53
9065,2026-06-20,6,2574,Individual,Smartwatch,Computo,564.73,4,Tarjeta,Guadalajara,2258.92
9066,2026-06-05,6,1650,PyME,Laptop,Computo,1775.56,1,Efectivo,CDMX,1775.56
9067,2026-04-13,4,1619,Empresa,Tablet,Accesorios,200.62,4,Tarjeta,Guadalajara,802.48
9068,2026-06-20,6,3010,Individual,Mouse,Accesorios,191.18,3,Efectivo,Guadalajara,573.54
9069,2026-01-02,1,3927,Empresa,Audífonos,Accesorios,1821.46,1,Tarjeta,Monterrey,1821.46
9070,2026-03-27,3,2489,Individual,Teclado,Accesorios,1681.89,1,Efectivo,Monterrey,1681.89
9071,2026-11-12,11,2485,Individual,Monitor,Accesorios,952.78,3,Tarjeta,Monterrey,2858.34
9072,2026-09-17,9,3702,,Teclado,Accesorios,134.75,4,Efectivo,Guadalajara,539.0
9073,2026-06-10,6,1560,Individual,Tablet,Computo,385.71,3,Tarjeta,Monterrey,1157.13
9074,2026-06-23,6,1417,Empresa,Monitor,Accesorios,858.21,2,Efectivo,Guadalajara,1716.42
9075,2026-05-09,5,1214,Individual,Teclado,Accesorios,1937.42,2,Efectivo,Monterrey,3874.84
9076,2026-09-09,9,2506,Individual,USB,Computo,494.22,4,Efectivo,CDMX,1976.88
9077,2026-09-27,9,1196,PyME,Teclado,Computo,111.86,3,Efectivo,CDMX,335.58
9078,2026-09-17,9,2984,PyME,Mouse,Accesorios,1564.37,4,Tarjeta,Monterrey,6257.48
9079,2026-09-09,9,1217,Empresa,Audífonos,Computo,1921.99,4,Tarjeta,Monterrey,7687.96
9080,2026-03-14,3,3185,Individual,Monitor,Computo,844.94,3,Tarjeta,Monterrey,2534.82
9081,2026-05-17,5,3638,Empresa,Tablet,Accesorios,1446.35,1,Tarjeta,CDMX,1446.35
9082,2026-06-17,6,4551,PyME,Teclado,Accesorios,1611.76,2,Tarjeta,CDMX,3223.52
9083,2026-05-02,5,2833,PyME,Teclado,Accesorios,547.55,1,Efectivo,Monterrey,547.55
9084,2026-09-26,9,1343,PyME,Smartwatch,Accesorios,1725.85,1,Efectivo,Monterrey,1725.85
9085,2026-05-27,5,4363,PyME,USB,Accesorios,1608.49,3,Efectivo,Monterrey,4825.47
9086,2026-03-15,3,2580,Individual,USB,Accesorios,293.55,3,Efectivo,Monterrey,880.65
9087,2026-06-11,6,3383,PyME,Teclado,Accesorios,1529.75,3,Tarjeta,Monterrey,4589.25
9088,2026-12-22,12,3569,PyME,Smartwatch,Accesorios,341.22,3,Tarjeta,Monterrey,1023.66
9089,2026-03-25,3,4425,PyME,Smartwatch,Computo,492.67,2,Efectivo,Monterrey,985.34
9090,2026-08-05,8,4943,PyME,Laptop,Accesorios,258.67,3,Tarjeta,Monterrey,776.01
9091,2026-06-09,6,3425,PyME,Smartwatch,Computo,1851.58,2,Efectivo,Monterrey,3703.16
9092,2026-02-09,2,3445,,Laptop,Computo,128.34,3,Tarjeta,CDMX,385.02
9093,2026-06-14,6,4268,Empresa,Teclado,Computo,1801.8,2,Efectivo,Guadalajara,3603.6
9094,2026-09-08,9,1529,Empresa,Smartwatch,Computo,50.78,4,Tarjeta,CDMX,203.12
9095,2026-06-11,6,3936,Individual,Tablet,Computo,1043.01,2,Efectivo,Guadalajara,2086.02
9096,2026-11-12,11,3485,,USB,Computo,1238.07,3,Efectivo,CDMX,3714.21
9097,2026-04-07,4,4335,PyME,Tablet,Accesorios,1507.46,2,Efectivo,Guadalajara,3014.92
9098,2026-02-03,2,1350,PyME,Laptop,Accesorios,803.82,2,Tarjeta,CDMX,1607.64
9099,2026-11-26,11,3667,Individual,Audífonos,Accesorios,1292.46,1,Efectivo,Guadalajara,1292.46
9100,2026-05-03,5,3619,PyME,USB,Computo,595.95,1,Tarjeta,CDMX,595.95
9101,2026-07-14,7,3385,PyME,Mouse,Accesorios,1276.33,4,Efectivo,Guadalajara,5105.32
9102,2026-09-04,9,1140,Individual,Smartwatch,Computo,1227.39,1,Tarjeta,Monterrey,1227.39
9103,2026-05-25,5,4300,,Audífonos,Accesorios,894.42,4,Tarjeta,Monterrey,3577.68
9104,2026-09-14,9,2162,Individual,Teclado,Accesorios,1799.19,1,Tarjeta,Guadalajara,1799.19
9105,2026-03-14,3,1258,Individual,USB,Computo,275.09,3,Efectivo,CDMX,825.27
9106,2026-04-03,4,1911,,Audífonos,Accesorios,1823.08,1,Tarjeta,CDMX,1823.08
9107,2026-03-13,3,4655,PyME,Audífonos,Accesorios,1239.74,3,Efectivo,Guadalajara,3719.22
9108,2026-10-08,10,4792,PyME,Teclado,Accesorios,1908.82,1,Tarjeta,CDMX,1908.82
9109,2026-03-24,3,2848,Empresa,Audífonos,Computo,520.61,2,Tarjeta,Guadalajara,1041.22
9110,2026-09-06,9,1229,Empresa,Teclado,Computo,1350.98,3,Efectivo,Guadalajara,4052.94
9111,2026-12-02,12,2548,Individual,Monitor,Computo,673.93,4,Efectivo,Guadalajara,2695.72
9112,2026-07-06,7,2584,PyME,Audífonos,Computo,586.94,3,Tarjeta,Guadalajara,1760.82
9113,2026-07-20,7,4874,Individual,Mouse,Accesorios,1766.15,1,Tarjeta,Guadalajara,1766.15
9114,2026-06-14,6,4884,Empresa,USB,Accesorios,1512.11,4,Efectivo,Guadalajara,6048.44
9115,2026-05-07,5,1359,PyME,USB,Accesorios,103.29,2,Tarjeta,Guadalajara,206.58
9116,2026-06-27,6,3695,Individual,USB,Computo,179.02,1,Efectivo,Monterrey,179.02
9117,2026-08-17,8,3898,Individual,Laptop,Accesorios,171.11,1,Efectivo,Guadalajara,171.11
9118,2026-12-03,12,1681,Individual,Audífonos,Computo,1577.39,2,Efectivo,CDMX,3154.78
9119,2026-11-14,11,1631,Empresa,Laptop,Accesorios,1051.36,3,Efectivo,CDMX,3154.08
9120,2026-10-24,10,3126,PyME,Smartwatch,Accesorios,1015.33,1,Tarjeta,Guadalajara,1015.33
9121,2026-11-01,11,4829,PyME,Mouse,Accesorios,1352.75,1,Efectivo,Monterrey,1352.75
9122,2026-06-26,6,1318,PyME,Audífonos,Accesorios,741.92,2,Tarjeta,CDMX,1483.84
9123,2026-08-12,8,1454,PyME,USB,Accesorios,1915.35,2,Tarjeta,Guadalajara,3830.7
9124,2026-11-03,11,4569,PyME,Laptop,Accesorios,632.4,1,Efectivo,CDMX,632.4
9125,2026-06-19,6,4456,Empresa,Smartwatch,Accesorios,1116.79,4,Efectivo,Guadalajara,4467.16
9126,2026-12-12,12,3106,,USB,Computo,643.09,1,Tarjeta,Guadalajara,643.09
9127,2026-06-24,6,4148,Individual,USB,Accesorios,409.63,4,Tarjeta,CDMX,1638.52
9128,2026-08-14,8,4900,Individual,USB,Computo,1582.77,3,Tarjeta,Monterrey,4748.31
9129,2026-09-01,9,1944,PyME,Audífonos,Computo,291.24,3,Efectivo,Monterrey,873.72
9130,2026-12-26,12,4325,PyME,Audífonos,Accesorios,748.82,1,Efectivo,Guadalajara,748.82
9131,2026-03-05,3,1786,Empresa,Mouse,Accesorios,1849.26,1,Efectivo,Guadalajara,1849.26
9132,2026-09-07,9,4128,Empresa,Tablet,Computo,1613.5,2,Efectivo,Guadalajara,3227.0
9133,2026-06-20,6,4134,PyME,Laptop,Computo,254.11,2,Tarjeta,Guadalajara,508.22
9134,2026-04-26,4,2020,Empresa,Laptop,Computo,771.68,1,Tarjeta,Guadalajara,771.68
9135,2026-09-19,9,2473,Empresa,Laptop,Accesorios,893.44,3,Efectivo,Monterrey,2680.32
9136,2026-07-26,7,1405,Empresa,Teclado,Accesorios,1411.78,1,Efectivo,Monterrey,1411.78
9137,2026-08-06,8,4079,Individual,Audífonos,Computo,1842.16,3,Efectivo,Guadalajara,5526.48
9138,2026-05-21,5,1554,Individual,Tablet,Computo,1645.68,3,Tarjeta,Monterrey,4937.04
9139,2026-06-18,6,2176,PyME,Tablet,Accesorios,923.74,3,Efectivo,Monterrey,2771.22
9140,2026-08-06,8,3841,PyME,Audífonos,Computo,1660.71,2,Tarjeta,Monterrey,3321.42
9141,2026-06-11,6,3507,PyME,Monitor,Computo,780.82,4,Tarjeta,CDMX,3123.28
9142,2026-03-03,3,4842,Individual,Mouse,Accesorios,903.6,4,Tarjeta,Guadalajara,3614.4
9143,2026-12-09,12,4860,PyME,Mouse,Computo,1995.24,1,Tarjeta,Guadalajara,1995.24
9144,2026-06-03,6,4524,Empresa,Teclado,Computo,408.1,4,Efectivo,Guadalajara,1632.4
9145,2026-09-25,9,4723,Individual,Laptop,Computo,1105.23,2,Efectivo,CDMX,2210.46
9146,2026-06-06,6,3074,Individual,Audífonos,Computo,1090.13,2,Efectivo,Monterrey,2180.26
9147,2026-05-24,5,2271,Individual,Laptop,Computo,293.03,3,Tarjeta,Guadalajara,879.09
9148,2026-06-09,6,4968,Empresa,Laptop,Accesorios,1329.95,1,Efectivo,Monterrey,1329.95
9149,2026-06-08,6,2194,Individual,Tablet,Computo,1037.32,4,Efectivo,Guadalajara,4149.28
9150,2026-07-27,7,4010,Empresa,Teclado,Accesorios,1612.07,2,Tarjeta,Guadalajara,3224.14
9151,2026-07-02,7,2205,Empresa,Mouse,Computo,1461.96,3,Efectivo,Guadalajara,4385.88
9152,2026-06-19,6,4637,Empresa,Teclado,Computo,1589.0,4,Tarjeta,Monterrey,6356.0
9153,2026-03-24,3,3483,PyME,Laptop,Computo,1579.19,1,Efectivo,Guadalajara,1579.19
9154,2026-06-16,6,2982,Empresa,Laptop,Accesorios,464.05,2,Tarjeta,Monterrey,928.1
9155,2026-03-05,3,4700,,Teclado,Computo,1981.54,2,Tarjeta,CDMX,3963.08
9156,2026-03-10,3,3377,Individual,Audífonos,Accesorios,1287.65,2,Efectivo,Monterrey,2575.3
9157,2026-11-20,11,2804,PyME,Teclado,Computo,888.38,2,Efectivo,Guadalajara,1776.76
9158,2026-08-22,8,3322,PyME,Mouse,Computo,1163.17,3,Tarjeta,Guadalajara,3489.51
9159,2026-08-12,8,1862,PyME,Tablet,Accesorios,97.26,1,Efectivo,Monterrey,97.26
9160,2026-06-12,6,4020,PyME,Monitor,Computo,1240.36,4,Tarjeta,Monterrey,4961.44
9161,2026-11-06,11,1627,Empresa,Mouse,Accesorios,680.82,4,Tarjeta,CDMX,2723.28
9162,2026-08-14,8,2117,Individual,Mouse,Computo,298.9,4,Efectivo,Guadalajara,1195.6
9163,2026-09-07,9,3253,Empresa,Monitor,Computo,1030.32,4,Efectivo,CDMX,4121.28
9164,2026-05-21,5,2081,PyME,Monitor,Computo,1813.2,1,Efectivo,CDMX,1813.2
9165,2026-12-01,12,2055,PyME,Monitor,Accesorios,1345.91,3,Efectivo,Monterrey,4037.73
9166,2026-10-14,10,3921,Individual,Mouse,Accesorios,741.3,1,Tarjeta,CDMX,741.3
9167,2026-10-15,10,2584,,Teclado,Computo,1269.97,4,Efectivo,Monterrey,5079.88
9168,2026-03-13,3,3661,Empresa,Mouse,Computo,1342.23,2,Tarjeta,CDMX,2684.46
9169,2026-04-24,4,2892,,USB,Accesorios,402.44,2,Tarjeta,CDMX,804.88
9170,2026-04-01,4,2677,,USB,Accesorios,1218.85,1,Tarjeta,Guadalajara,1218.85
9171,2026-04-20,4,2069,PyME,Teclado,Computo,218.92,1,Efectivo,Monterrey,218.92
9172,2026-10-19,10,2892,Empresa,USB,Computo,1293.35,4,Tarjeta,Guadalajara,5173.4
9173,2026-01-19,1,3651,PyME,Teclado,Computo,1880.43,3,Efectivo,CDMX,5641.29
9174,2026-02-06,2,4260,Individual,Smartwatch,Accesorios,940.79,2,Tarjeta,Monterrey,1881.58
9175,2026-04-24,4,2555,Empresa,Tablet,Computo,1791.93,1,Efectivo,CDMX,1791.93
9176,2026-03-05,3,2688,Empresa,Teclado,Computo,1133.35,3,Efectivo,Monterrey,3400.05
9177,2026-03-22,3,4530,PyME,Audífonos,Computo,1554.84,1,Tarjeta,Guadalajara,1554.84
9178,2026-10-22,10,2724,Empresa,Smartwatch,Computo,398.98,4,Tarjeta,Guadalajara,1595.92
9179,2026-07-17,7,1026,PyME,Laptop,Computo,1863.36,4,Tarjeta,CDMX,7453.44
9180,2026-01-15,1,3296,PyME,Laptop,Computo,459.46,3,Tarjeta,Monterrey,1378.38
9181,2026-06-07,6,2948,Individual,Audífonos,Computo,1335.67,4,Tarjeta,Guadalajara,5342.68
9182,2026-06-17,6,1836,Empresa,Smartwatch,Computo,1300.17,3,Tarjeta,CDMX,3900.51
9183,2026-02-12,2,2778,PyME,Audífonos,Computo,1384.07,3,Efectivo,CDMX,4152.21
9184,2026-09-07,9,2774,Empresa,Audífonos,Computo,1421.42,4,Tarjeta,Monterrey,5685.68
9185,2026-09-13,9,4120,Individual,Monitor,Computo,817.56,1,Tarjeta,Monterrey,817.56
9186,2026-09-08,9,4600,Empresa,USB,Computo,1258.3,3,Tarjeta,Monterrey,3774.9
9187,2026-09-04,9,1130,PyME,USB,Accesorios,890.91,1,Efectivo,CDMX,890.91
9188,2026-01-08,1,3034,Empresa,Smartwatch,Accesorios,215.14,3,Tarjeta,Monterrey,645.42
9189,2026-12-22,12,2988,PyME,Laptop,Computo,325.77,3,Tarjeta,CDMX,977.31
9190,2026-10-16,10,3999,PyME,Mouse,Computo,518.14,3,Tarjeta,Monterrey,1554.42
9191,2026-11-16,11,2205,Individual,Teclado,Computo,1474.02,2,Tarjeta,Guadalajara,2948.04
9192,2026-01-22,1,2159,Empresa,Audífonos,Computo,507.09,1,Efectivo,CDMX,507.09
9193,2026-11-11,11,2590,Empresa,Smartwatch,Accesorios,1771.75,2,Tarjeta,CDMX,3543.5
9194,2026-10-27,10,1736,PyME,USB,Accesorios,1844.18,2,Tarjeta,CDMX,3688.36
9195,2026-10-09,10,3473,Individual,USB,Computo,1167.9,1,Efectivo,CDMX,1167.9
9196,2026-02-22,2,1670,PyME,Smartwatch,Computo,1862.77,2,Tarjeta,Guadalajara,3725.54
9197,2026-09-11,9,3823,Individual,Smartwatch,Accesorios,202.99,2,Efectivo,CDMX,405.98
9198,2026-12-05,12,3368,Empresa,Laptop,Accesorios,283.14,1,Tarjeta,Guadalajara,283.14
9199,2026-09-10,9,4076,PyME,Audífonos,Accesorios,1214.54,3,Tarjeta,Monterrey,3643.62
9200,2026-07-26,7,3418,PyME,Mouse,Computo,160.09,2,Efectivo,Guadalajara,320.18
9201,2026-12-06,12,1486,PyME,Mouse,Computo,1594.4,1,Efectivo,CDMX,1594.4
9202,2026-06-16,6,2156,Empresa,Teclado,Computo,415.18,2,Tarjeta,Monterrey,830.36
9203,2026-08-12,8,2057,Empresa,USB,Computo,1760.72,2,Efectivo,Guadalajara,3521.44
9204,2026-06-08,6,1750,Individual,USB,Computo,431.26,3,Efectivo,Monterrey,1293.78
9205,2026-11-25,11,3048,Individual,USB,Computo,959.8,4,Tarjeta,Guadalajara,3839.2
9206,2026-02-26,2,1829,Empresa,Teclado,Computo,67.72,1,Efectivo,CDMX,67.72
9207,2026-06-13,6,4081,PyME,USB,Accesorios,1568.94,1,Tarjeta,CDMX,1568.94
9208,2026-09-13,9,3021,Empresa,Monitor,Computo,376.78,1,Efectivo,Monterrey,376.78
9209,2026-09-16,9,4877,Individual,USB,Accesorios,1663.67,1,Tarjeta,CDMX,1663.67
9210,2026-07-26,7,1845,Empresa,Smartwatch,Accesorios,738.41,4,Tarjeta,CDMX,2953.64
9211,2026-11-11,11,2543,,Audífonos,Accesorios,141.68,1,Tarjeta,Monterrey,141.68
9212,2026-12-24,12,4736,Empresa,Smartwatch,Computo,1550.79,4,Tarjeta,CDMX,6203.16
9213,2026-02-08,2,3140,Individual,Teclado,Accesorios,382.27,4,Tarjeta,CDMX,1529.08
9214,2026-06-23,6,1433,Empresa,Monitor,Accesorios,407.06,3,Efectivo,Guadalajara,1221.18
9215,2026-01-13,1,3364,Empresa,Tablet,Computo,1254.06,1,Efectivo,CDMX,1254.06
9216,2026-05-01,5,3596,Empresa,Teclado,Accesorios,148.01,3,Efectivo,Monterrey,444.03
9217,2026-07-20,7,2236,Empresa,Laptop,Accesorios,1706.85,1,Tarjeta,Monterrey,1706.85
9218,2026-11-20,11,4102,PyME,Teclado,Computo,977.65,3,Efectivo,Guadalajara,2932.95
9219,2026-10-19,10,2133,Empresa,Laptop,Computo,1921.97,3,Tarjeta,Guadalajara,5765.91
9220,2026-03-04,3,2175,Empresa,Smartwatch,Accesorios,1573.68,3,Tarjeta,Guadalajara,4721.04
9221,2026-02-02,2,4432,PyME,Tablet,Computo,1655.08,1,Tarjeta,Guadalajara,1655.08
9222,2026-07-19,7,1340,Individual,Smartwatch,Accesorios,1810.61,2,Efectivo,CDMX,3621.22
9223,2026-07-19,7,4572,Empresa,Monitor,Computo,962.19,2,Efectivo,Guadalajara,1924.38
9224,2026-04-10,4,3498,Empresa,Monitor,Computo,1774.18,3,Efectivo,Monterrey,5322.54
9225,2026-11-17,11,1479,Empresa,Teclado,Computo,902.99,2,Efectivo,CDMX,1805.98
9226,2026-11-23,11,2213,Individual,USB,Computo,1016.77,2,Tarjeta,Guadalajara,2033.54
9227,2026-06-20,6,1645,Individual,Laptop,Accesorios,1040.21,4,Efectivo,CDMX,4160.84
9228,2026-11-08,11,2074,Individual,Smartwatch,Accesorios,1894.7,3,Efectivo,CDMX,5684.1
9229,2026-05-09,5,3446,Individual,USB,Accesorios,1583.27,1,Efectivo,CDMX,1583.27
9230,2026-09-18,9,2441,Empresa,Monitor,Accesorios,789.58,2,Efectivo,Monterrey,1579.16
9231,2026-06-02,6,4519,Individual,Laptop,Computo,884.25,4,Tarjeta,Monterrey,3537.0
9232,2026-02-18,2,1941,Individual,Tablet,Computo,767.44,2,Tarjeta,Guadalajara,1534.88
9233,2026-11-08,11,3797,Individual,Monitor,Accesorios,1145.76,3,Tarjeta,CDMX,3437.28
9234,2026-06-02,6,4147,Empresa,Tablet,Accesorios,1768.41,4,Tarjeta,Monterrey,7073.64
9235,2026-09-22,9,1252,PyME,Mouse,Computo,1721.13,4,Tarjeta,Monterrey,6884.52
9236,2026-05-16,5,2745,Empresa,Audífonos,Computo,1215.43,3,Tarjeta,CDMX,3646.29
9237,2026-01-05,1,1664,PyME,Smartwatch,Accesorios,1178.08,4,Tarjeta,CDMX,4712.32
9238,2026-02-10,2,3981,,Monitor,Accesorios,1403.02,2,Efectivo,Guadalajara,2806.04
9239,2026-06-09,6,3749,PyME,USB,Computo,873.5,1,Efectivo,CDMX,873.5
